"STATION","NAME","DATE","PRCP"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1997-11","5.87"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1997-12","2.29"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1998-01","4.76"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1998-02","5.54"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1998-03","4.15"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1998-04","3.59"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1998-05","6.84"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1998-06","11.57"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1998-07","2.47"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1998-08","3.37"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1998-09","3.04"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1998-10","5.38"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1998-11","1.38"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1998-12","1.59"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1999-01","5.69"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1999-02","3.52"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1999-03","2.53"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1999-04","0.83"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1999-05","2.70"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1999-06","0.00"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1999-07","3.51"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1999-08","1.33"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1999-09","9.86"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1999-10","4.30"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1999-11","2.13"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1999-12","1.53"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2000-01","2.62"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2000-02","2.56"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2000-03","3.60"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2000-04","5.03"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2000-05","2.89"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2000-06","6.61"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2000-07","5.20"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2000-08","2.22"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2000-09","2.87"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2000-10","2.86"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2000-11","4.51"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2000-12","4.67"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2001-01","1.58"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2001-02","1.38"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2001-03","7.57"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2001-04","0.89"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2001-05","1.24"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2001-06","4.99"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2001-07","2.13"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2001-08","4.13"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2001-09","2.29"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2001-10","0.98"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2001-11","0.73"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2001-12","2.83"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2002-01","3.14"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2002-02","1.81"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2002-03","3.53"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2002-04","2.61"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2002-05","4.48"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2002-06","4.78"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2002-07","1.43"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2002-08","2.13"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2002-09","3.40"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2002-10","3.47"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2002-11","5.03"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2002-12","5.30"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2003-01","1.82"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2003-02","4.21"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2003-03","4.00"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2003-04","4.00"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2003-05","4.12"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2003-06","4.69"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2003-07","2.10"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2003-08","2.90"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2003-09","2.65"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2003-10","6.20"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2003-11","2.63"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2003-12","5.06"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2004-01","1.02"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2004-02","1.45"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2004-03","3.39"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2004-04","9.57"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2004-05","3.07"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2004-06","1.95"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2004-07","3.87"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2004-08","4.39"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2004-09","7.44"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2004-10","1.88"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2004-11","2.92"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2004-12","3.66"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-01","4.46"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-02","2.70"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-03","3.88"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-04","3.17"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-05","3.98"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-06","1.46"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-07","3.37"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-08","2.88"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-09","1.78"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-10","9.41"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-11","3.71"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-12","2.87"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-01","4.60"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02","2.64"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03","0.56"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04","1.83"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05","12.48"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06","10.08"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07","3.58"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08","3.20"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-09","1.72"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-10","4.50"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-11","5.80"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-12","1.89"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-01","2.57"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-02","2.20"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-03","4.31"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-04","6.71"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-05","3.70"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-06","2.13"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-07","5.26"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-08","0.66"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-09","1.81"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-10","2.09"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-11","2.80"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-12","5.25"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-01","2.69"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-02","7.95"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-03","4.66"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-04","2.98"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-05","2.73"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-06","3.46"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-07","6.01"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-08","4.48"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-09","6.45"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-10","1.42"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-11","4.57"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-12","7.11"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-01","3.35"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-02","1.94"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-03","2.51"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-04","4.13"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-05","2.70"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-06","3.22"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-07","6.90"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-08","3.24"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-09","3.09"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-10","5.18"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-11","3.34"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-12","3.91"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-01","2.91"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-02","3.34"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-03","14.87"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-04","1.78"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-05","2.90"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-06","3.18"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-07","2.66"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-08","5.75"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-09","1.80"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-10","3.91"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-11","2.96"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-12","3.61"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-01","4.57"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-02","4.57"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-03","2.10"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-04","4.04"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-05","3.24"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-06","4.76"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-07","2.04"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-08","7.74"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-09","4.40"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-10","6.76"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-11","4.21"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-12","3.97"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-01","2.68"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-02","1.00"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-03","1.22"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-04","3.09"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-05","3.43"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06","4.71"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07","3.88"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08","3.08"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09","4.10"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-10","2.62"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-11","1.01"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-12","5.93"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-01","1.09"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-02","5.27"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-03","3.33"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-04","1.37"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-05","3.22"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-06","10.50"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-07","3.62"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-08","1.84"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-09","2.22"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-10","0.62"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-11","2.72"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-12","4.63"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01","3.24"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02","4.13"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03","4.48"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04","3.23"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05","2.86"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06","2.62"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07","4.57"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-08","1.75"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-09","0.70"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-10","5.84"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-11","5.27"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-12","6.57"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-01","3.57"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-02","3.38"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-03","3.05"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-04","2.28"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-05","1.22"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-06","5.02"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-07","2.09"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-08","2.19"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-09","3.94"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-10","1.74"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-11","2.07"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-12","4.28"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-01","3.27"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-02","4.18"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-03","3.17"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-04","2.91"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-05","2.83"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-06","1.33"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-07","0.87"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-08","1.72"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-09","1.39"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-10","5.46"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-11","2.70"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-12","3.26"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-01","4.25"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-02","3.22"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-03","4.18"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-04","5.74"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-05","3.45"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-06","4.85"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-07","4.03"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-08","1.58"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-09","3.74"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-10","4.15"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-11","1.80"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-12","2.49"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-01","4.92"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-02","3.77"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-03","5.08"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-04","4.62"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-05","1.90"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-06","2.96"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-07","4.56"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08","4.66"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09","5.13"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10","3.78"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11","9.26"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12","2.72"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01","3.63"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-02","3.45"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-03","2.96"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-04","6.53"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-05","3.35"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-06","5.15"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-07","5.81"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-08","3.48"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-09","2.17"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10","4.46"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11","3.37"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12","6.07"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01","1.39"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02","3.30"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03","3.61"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04","4.33"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05","2.21"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-06","2.67"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-07","1.95"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-08","2.28"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-09","0.98"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10","4.98"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11","4.20"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12","5.67"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01","2.02"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02","3.06"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03","1.89"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04","4.44"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05","4.92"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-06","2.57"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-07","10.08"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-08","7.00"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-09","7.47"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-10","5.11"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-11","1.34"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-12","2.45"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-01","2.33"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-02","4.61"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-03","2.94"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-04","2.32"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-05","1.32"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-06","2.33"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-07","0.62"
